-8.566186577081680298e-02,7.557758688926696777e-02,-4.909105226397514343e-02,3.791772527620196342e-03,-4.035440832376480103e-02,-1.414581318385899067e-03,-3.541121026501059532e-03,5.695850029587745667e-02,6.942237168550491333e-02,4.820317402482032776e-02
-1.452622842043638229e-02,-6.021819636225700378e-02,8.849509060382843018e-03,-6.934553384780883789e-03,6.185717508196830750e-02,9.263475425541400909e-03,4.136346653103828430e-02,5.995244160294532776e-02,4.850060120224952698e-02,-5.711525306105613708e-02
-4.009672999382019043e-02,-5.528265610337257385e-02,-4.909829795360565186e-02,-5.333368107676506042e-02,-6.843309104442596436e-02,6.798513233661651611e-02,-2.853191830217838287e-02,-3.106920048594474792e-02,5.119664222002029419e-02,-6.297369021922349930e-03
1.823145546950399876e-03,-5.320690572261810303e-02,-8.439693599939346313e-02,-1.070741098374128342e-02,-4.185799881815910339e-02,1.586575061082839966e-02,5.850970745086669922e-02,-2.371245622634887695e-02,-7.500500977039337158e-02,7.348103821277618408e-02
5.049243196845054626e-02,1.682298630475997925e-02,2.387098409235477448e-02,5.597246065735816956e-02,-7.821209728717803955e-02,1.308234129101037979e-02,1.408335287123918533e-02,7.166220247745513916e-02,1.782619766891002655e-02,-2.623902261257171631e-02
5.588285252451896667e-02,-6.369896978139877319e-02,-4.238125868141651154e-03,5.191124603152275085e-02,-3.687721490859985352e-02,-9.307843632996082306e-03,-9.948701597750186920e-03,-5.538531020283699036e-02,-9.385500103235244751e-03,-5.036578327417373657e-02
5.258120968937873840e-02,-8.673354983329772949e-02,-2.210666798055171967e-02,2.077102847397327423e-02,-1.484520826488733292e-02,5.334347113966941833e-02,-8.239404112100601196e-02,-4.352785274386405945e-02,1.078848447650671005e-02,2.463321946561336517e-02
2.102848328649997711e-02,4.593566060066223145e-03,3.884494677186012268e-02,-7.555699348449707031e-02,-8.108749240636825562e-02,1.273764204233884811e-02,3.726413100957870483e-02,5.684680864214897156e-02,3.494874015450477600e-02,8.271842449903488159e-02
-6.406105309724807739e-02,5.016237031668424606e-03,-5.895569548010826111e-02,2.100477740168571472e-02,7.419288158416748047e-04,5.341544747352600098e-03,6.730429083108901978e-02,-4.060973972082138062e-02,-8.557279407978057861e-02,-6.992920488119125366e-02
3.169082477688789368e-02,2.611144678667187691e-03,-4.524543508887290955e-02,6.573490053415298462e-02,5.078732594847679138e-02,-4.004935547709465027e-02,8.408219367265701294e-02,4.365489259362220764e-02,6.046905741095542908e-02,6.867348402738571167e-02
-5.616187676787376404e-02,1.931414444698020816e-04,-3.364226082339882851e-03,4.821211472153663635e-02,8.283640444278717041e-02,3.297676518559455872e-02,4.060523957014083862e-02,9.553514420986175537e-03,8.559017628431320190e-02,5.396446678787469864e-03
5.982801690697669983e-02,1.384561974555253983e-02,-4.763997718691825867e-02,-8.196483552455902100e-02,-5.838290229439735413e-02,4.436383396387100220e-02,3.392539918422698975e-02,-2.285048365592956543e-03,-5.946017429232597351e-02,-1.281339582055807114e-02
2.285756357014179230e-02,3.879829868674278259e-02,1.171259302645921707e-02,3.746851906180381775e-02,6.671582907438278198e-02,-2.393820090219378471e-03,-5.108087882399559021e-02,6.522522121667861938e-02,-3.292747214436531067e-02,1.723716221749782562e-02
-7.028543949127197266e-02,-6.077267602086067200e-02,-9.959413437172770500e-04,3.448061645030975342e-02,4.630975052714347839e-02,5.220189318060874939e-02,-4.732273146510124207e-02,-2.299085445702075958e-02,-6.733671575784683228e-02,3.708161041140556335e-02
-5.264646932482719421e-02,7.213144749402999878e-02,5.770437046885490417e-02,-6.404788047075271606e-02,-3.713843226432800293e-02,1.354785729199647903e-02,2.748761326074600220e-02,2.630092203617095947e-03,-2.065580338239669800e-02,-6.799394637346267700e-02
6.704852730035781860e-02,5.916304513812065125e-02,-7.125730067491531372e-02,1.034867018461227417e-02,7.898207008838653564e-02,-3.755442099645733833e-03,3.641106560826301575e-02,-1.971141807734966278e-02,-4.468262568116188049e-02,6.422876566648483276e-02
-7.268001884222030640e-02,-4.828326031565666199e-02,-4.164151474833488464e-02,-3.085072897374629974e-02,4.036267846822738647e-02,-8.180051296949386597e-02,3.104791045188903809e-02,-3.026679344475269318e-02,-2.030873112380504608e-02,4.031819850206375122e-02
3.296074643731117249e-02,7.491520047187805176e-02,6.593085080385208130e-02,6.576531380414962769e-02,8.070563524961471558e-02,-5.315966531634330750e-02,8.498614281415939331e-02,-7.247900217771530151e-02,2.544619143009185791e-02,6.488831248134374619e-03
7.200806587934494019e-02,-3.871932253241539001e-02,-6.245032325387001038e-02,-4.146680701524019241e-03,8.027493208646774292e-02,4.748023673892021179e-02,-3.303080424666404724e-02,-2.846416085958480835e-02,-4.505715891718864441e-02,1.079074689187109470e-03
-2.652045525610446930e-02,-4.062110930681228638e-02,-3.352127596735954285e-02,-6.817033141851425171e-02,-5.793420714326202869e-04,-8.247758448123931885e-02,-5.273640528321266174e-02,-5.365334823727607727e-02,-1.694928854703903198e-02,-5.071871355175971985e-02
-3.764032945036888123e-02,7.872288674116134644e-02,-3.841104358434677124e-02,2.200244739651679993e-02,4.163710027933120728e-02,1.107675861567258835e-02,2.253953181207180023e-02,-3.021493367850780487e-02,1.329477876424789429e-02,4.074531048536300659e-02
5.632102862000465393e-02,-4.951424524188041687e-02,-4.050039127469062805e-02,5.052186921238899231e-02,-7.981821149587631226e-02,-2.130400575697422028e-02,-5.582467094063758850e-02,-5.855083093047142029e-02,-2.181548438966274261e-02,7.363199442625045776e-02
-3.756128624081611633e-02,-1.045515853911638260e-02,1.254810392856597900e-02,2.295315079391002655e-02,1.880931854248046875e-02,1.601743395440280437e-03,-1.388509199023246765e-02,4.838266875594854355e-03,-1.939494349062442780e-02,7.951005548238754272e-02
7.803767174482345581e-02,-2.816263772547245026e-02,5.875844880938529968e-02,-8.406028896570205688e-02,-3.647949174046516418e-02,7.716637104749679565e-03,-2.733081392943859100e-02,2.207501605153083801e-02,7.573723047971725464e-02,2.916166558861732483e-02
-1.014972850680351257e-02,-6.716714054346084595e-02,9.833215735852718353e-03,-7.214504480361938477e-02,4.001794382929801941e-02,-2.079312503337860107e-02,-2.518998831510543823e-02,-4.525903612375259399e-02,7.922706007957458496e-02,-8.804437704384326935e-03
-1.564063318073749542e-02,6.706501543521881104e-02,-7.192271202802658081e-02,-2.922860532999038696e-02,7.667497545480728149e-02,1.493768300861120224e-02,5.998037382960319519e-02,6.138950586318969727e-02,4.718803986907005310e-02,-3.948934376239776611e-02
-6.090063229203224182e-02,-5.943063180893659592e-03,3.882808610796928406e-02,-5.103071406483650208e-02,-2.635503374040126801e-02,5.930784717202186584e-02,5.979496240615844727e-02,2.652892656624317169e-02,-5.698726698756217957e-02,7.973081618547439575e-02
-7.351340900640934706e-05,8.277603238821029663e-02,-6.239612028002738953e-02,6.847993470728397369e-03,-5.216300114989280701e-02,-5.205892026424407959e-02,-4.375312849879264832e-02,-5.180316418409347534e-02,-1.236560568213462830e-02,-3.385026007890701294e-02
3.035165369510650635e-02,-1.599459908902645111e-02,-7.899772375822067261e-02,8.576115220785140991e-02,-4.828388243913650513e-02,8.471476286649703979e-02,2.310603298246860504e-02,-2.144908346235752106e-02,-4.974407330155372620e-02,3.408009186387062073e-02
2.285480499267578125e-02,-2.658181078732013702e-02,-5.516092106699943542e-02,9.129846468567848206e-03,-7.115186750888824463e-02,7.290650391951203346e-04,8.507683873176574707e-02,4.310100898146629333e-02,2.741179242730140686e-02,-2.495343424379825592e-02
4.088296368718147278e-02,-8.958926424384117126e-03,-3.020087070763111115e-02,-3.771199658513069153e-02,-2.492784708738327026e-02,1.819930784404277802e-02,-6.173205748200416565e-02,3.004854917526245117e-02,-2.348386682569980621e-02,6.856356561183929443e-02
-6.329753249883651733e-02,5.537357181310653687e-02,-8.564434945583343506e-02,-6.803417950868606567e-02,1.439203228801488876e-02,7.239528000354766846e-02,7.332225888967514038e-02,-7.389638572931289673e-02,7.419715076684951782e-02,1.021660305559635162e-02
7.144924998283386230e-02,4.088647291064262390e-02,1.699562929570674896e-02,9.946863865479826927e-04,1.962241530418395996e-02,8.094873279333114624e-02,7.689464092254638672e-02,8.541051298379898071e-02,-6.977389007806777954e-02,-7.252453267574310303e-02
-8.066256344318389893e-02,-5.898456647992134094e-02,-2.994008362293243408e-03,-8.053481578826904297e-02,-5.098870024085044861e-02,-3.744395449757575989e-02,3.188102692365646362e-02,4.528521373867988586e-02,8.207321166992187500e-02,3.767620772123336792e-02
-7.891069352626800537e-02,1.038048975169658661e-02,-6.223772466182708740e-02,4.627897962927818298e-02,4.957065358757972717e-02,4.304962232708930969e-03,-3.976585716009140015e-02,-8.151969313621520996e-02,-6.833171099424362183e-02,-4.291912540793418884e-02
3.694607317447662354e-02,2.382278628647327423e-02,6.290441751480102539e-02,-4.065136983990669250e-02,-7.719863951206207275e-02,-8.415085077285766602e-02,-2.183129638433456421e-02,7.303100824356079102e-02,-2.309354022145271301e-03,-5.189185962080955505e-02
2.490614168345928192e-02,-8.190034888684749603e-03,9.364546276628971100e-03,6.763239949941635132e-02,7.507940381765365601e-02,-6.798970699310302734e-02,-3.233727440237998962e-02,-2.443306520581245422e-02,-2.296277694404125214e-02,5.645724013447761536e-02
5.523848161101341248e-02,4.222848638892173767e-02,5.493045970797538757e-02,7.272557169198989868e-02,3.473331406712532043e-02,7.098769396543502808e-02,-1.364397816359996796e-02,6.885865330696105957e-02,7.738471031188964844e-02,-1.965827681124210358e-02
3.915140405297279358e-03,5.854960903525352478e-02,-3.393871709704399109e-02,-2.703376859426498413e-02,6.725753843784332275e-02,-5.941440910100936890e-02,7.050137221813201904e-02,3.319888934493064880e-02,-5.741650238633155823e-02,-5.636081099510192871e-03
4.508024454116821289e-02,-2.726970007643103600e-03,-5.061849579215049744e-02,-4.000370576977729797e-02,-6.763025186955928802e-03,7.033763080835342407e-02,7.222737371921539307e-02,3.426480293273925781e-02,5.189018324017524719e-02,4.602338746190071106e-02
7.103870809078216553e-02,5.445046350359916687e-02,3.570084646344184875e-02,-9.945189580321311951e-03,-2.192164398729801178e-02,5.608294159173965454e-02,-5.621331185102462769e-02,-6.013435870409011841e-02,7.366715371608734131e-02,5.436183512210845947e-02
-6.343857198953628540e-02,-3.225284453947097063e-04,4.307927191257476807e-02,8.566810935735702515e-02,-2.000375837087631226e-02,-1.503150071948766708e-02,-3.362698107957839966e-02,5.169642716646194458e-02,1.567311398684978485e-02,6.406755000352859497e-02
-8.295179158449172974e-02,3.229428455233573914e-02,4.381159693002700806e-02,-7.164701074361801147e-02,-4.642061889171600342e-03,8.276627212762832642e-02,1.694742590188980103e-02,4.452243819832801819e-02,-7.226974517107009888e-02,-6.548532098531723022e-02
3.175005689263343811e-02,-2.482153242453932762e-03,7.303073257207870483e-02,8.142163045704364777e-03,9.397789835929870605e-04,2.705693431198596954e-02,-5.854442343115806580e-02,-8.340061455965042114e-02,-6.294301897287368774e-02,4.070987552404403687e-02
5.393490567803382874e-02,-1.991834491491317749e-02,3.957413136959075928e-03,-5.499154701828956604e-02,-5.762092769145965576e-02,-3.701563179492950439e-02,-6.595299392938613892e-02,4.338818415999412537e-02,7.310434430837631226e-02,-2.522703073918819427e-02
5.233764275908470154e-02,-5.630620196461677551e-02,-4.113413766026496887e-02,4.488796368241310120e-02,-2.016112208366394043e-02,2.895053289830684662e-02,-4.548654833342880011e-04,-2.397865243256092072e-02,-4.771769419312477112e-02,6.767966598272323608e-02
-1.981820724904537201e-02,-5.059399083256721497e-02,-6.849930435419082642e-02,-1.163365226238965988e-02,3.899522498250007629e-02,7.624060660600662231e-02,3.314666077494621277e-02,-2.991330064833164215e-02,6.954268366098403931e-02,7.176741212606430054e-02
-3.577743470668792725e-02,-3.252714872360229492e-02,-4.398069903254508972e-02,2.620406448841094971e-02,5.639120936393737793e-03,-1.332530844956636429e-02,8.629678934812545776e-02,-2.766672521829605103e-02,-3.042392432689666748e-02,-9.609553031623363495e-03
8.611528202891349792e-03,-6.968547124415636063e-03,-2.312568249180912971e-03,-4.056603088974952698e-02,8.117600530385971069e-02,3.311998024582862854e-02,8.089054375886917114e-02,2.349052578210830688e-02,7.605507224798202515e-02,-6.720022112131118774e-02
3.887099772691726685e-02,-7.657885551452636719e-02,3.328934684395790100e-02,-7.682950049638748169e-02,6.072910502552986145e-02,7.666525244712829590e-02,-8.633435517549514771e-02,-7.329749315977096558e-02,-2.759190090000629425e-02,8.321758359670639038e-02
4.854410141706466675e-02,-3.926025331020355225e-02,-6.085589155554771423e-02,1.625272631645202637e-02,7.172925770282745361e-02,-5.757922679185867310e-02,2.211342006921768188e-02,-5.784569680690765381e-02,-3.224106505513191223e-02,3.143626078963279724e-02
3.609457239508628845e-02,6.928830593824386597e-02,-4.394856095314025879e-02,-8.195313066244125366e-02,-8.334814012050628662e-02,7.312028855085372925e-02,6.124055758118629456e-02,1.694864593446254730e-02,-6.727152317762374878e-02,-5.258430261164903641e-03
2.449238300323486328e-02,-2.733793295919895172e-02,2.913709497079253197e-03,-6.816891580820083618e-02,-5.962871946394443512e-03,-8.587099611759185791e-03,6.225919350981712341e-02,7.579138129949569702e-02,-1.184496912173926830e-03,1.751438155770301819e-02
2.730985358357429504e-02,-6.674493849277496338e-02,7.663853466510772705e-02,-2.930984832346439362e-02,3.632310777902603149e-02,-5.545506719499826431e-03,-1.434528548270463943e-02,9.980862960219383240e-03,-2.412394620478153229e-02,-3.040249645709991455e-02
-3.142707049846649170e-02,9.581447578966617584e-03,-1.282094605267047882e-02,8.173652738332748413e-02,-2.049065940082073212e-02,-1.421329472213983536e-02,-1.655916869640350342e-02,7.588228583335876465e-02,5.710647907108068466e-03,-2.825709991157054901e-02
1.419475581496953964e-02,7.101072464138269424e-03,-1.351831853389739990e-02,7.227003574371337891e-02,-1.600098051130771637e-02,-2.775064436718821526e-03,-1.113538909703493118e-02,3.954651206731796265e-02,-6.012562289834022522e-02,-5.576348863542079926e-03
7.581351697444915771e-02,-8.179084956645965576e-02,8.490040898323059082e-02,-8.549015969038009644e-02,-6.984072178602218628e-02,-2.955876290798187256e-02,2.109757438302040100e-02,-7.703389227390289307e-02,5.858789198100566864e-03,-4.020714759826660156e-02
3.120230324566364288e-02,-3.372062370181083679e-02,-7.114441692829132080e-02,-8.456897735595703125e-02,2.318586967885494232e-02,7.228123489767313004e-03,2.398005500435829163e-02,-7.750312983989715576e-02,-8.414273709058761597e-02,-6.088506802916526794e-02
-7.074453681707382202e-02,7.424405217170715332e-02,-1.463778596371412277e-02,1.258466765284538269e-02,-6.845493614673614502e-02,3.884545713663101196e-02,2.194095961749553680e-02,-3.088997863233089447e-02,3.666689991950988770e-02,-6.598215550184249878e-02
-1.565012149512767792e-02,3.700786456465721130e-02,-6.629363447427749634e-02,-2.152081020176410675e-02,-4.921599477529525757e-02,3.474486619234085083e-02,9.936807677149772644e-03,-3.690651804208755493e-02,-5.407566204667091370e-02,-2.783339656889438629e-02
2.713352069258689880e-02,-3.327210992574691772e-02,-4.934424161911010742e-02,-6.845100317150354385e-03,5.949705839157104492e-02,7.634670287370681763e-02,1.015194281935691833e-01,-3.868066705763339996e-03,5.623363703489303589e-02,-2.322622388601303101e-02
-6.214883551001548767e-02,-3.171830996870994568e-02,-5.721165984869003296e-02,2.781232446432113647e-02,3.552900627255439758e-02,2.529946155846118927e-02,9.166423231363296509e-02,-7.835198938846588135e-02,-5.779877677559852600e-02,1.128705684095621109e-02
-1.882165670394897461e-02,-5.885296687483787537e-02,-4.778498411178588867e-02,8.225786499679088593e-03,4.153485968708992004e-02,6.523947417736053467e-02,4.782339185476303101e-02,-2.604083344340324402e-02,1.718045398592948914e-02,-5.705949291586875916e-02
6.448279321193695068e-02,-2.154233306646347046e-02,-2.756065689027309418e-02,7.804504781961441040e-02,-3.729894757270812988e-02,-5.099710449576377869e-02,1.103127673268318176e-01,2.057198435068130493e-02,-9.098517894744873047e-02,7.773213833570480347e-02
3.065201640129089355e-02,2.890661358833312988e-02,-3.329341113567352295e-02,-7.629358023405075073e-02,-9.007295221090316772e-02,-4.981962963938713074e-02,-2.522020414471626282e-02,5.047029629349708557e-02,1.340528577566146851e-02,-7.538046687841415405e-02
-3.608801588416099548e-02,-2.918317727744579315e-02,-8.345577120780944824e-02,2.006382495164871216e-02,-1.784762181341648102e-02,3.173032402992248535e-02,8.196390420198440552e-02,7.447409629821777344e-02,-7.297001779079437256e-02,-4.728280752897262573e-02
-5.135857313871383667e-02,7.031709700822830200e-02,-3.631084226071834564e-03,1.601615920662879944e-03,-5.194097384810447693e-02,7.089717686176300049e-02,6.892829388380050659e-02,1.056438963860273361e-02,-8.666466176509857178e-02,-6.014018878340721130e-02
-3.808242455124855042e-02,4.530536010861396790e-02,4.646489024162292480e-02,3.684859722852706909e-02,7.184021174907684326e-02,-3.113506361842155457e-03,1.043864339590072632e-01,-7.627243548631668091e-02,-4.503776784986257553e-03,4.626236483454704285e-02
-1.424274221062660217e-02,-2.475988864898681641e-02,2.159144170582294464e-02,1.891692541539669037e-02,-1.362049253657460213e-03,5.478340387344360352e-02,5.969596281647682190e-02,4.933409020304679871e-02,-3.376310318708419800e-02,-5.971053242683410645e-02
-6.013772264122962952e-02,2.245537936687469482e-02,7.308381795883178711e-02,-7.890498638153076172e-02,-5.223986133933067322e-02,2.347682602703571320e-02,-2.866694517433643341e-02,-2.530558779835700989e-02,-8.063546568155288696e-02,-3.691045194864273071e-02
3.900768235325813293e-02,7.725829631090164185e-02,7.061451673507690430e-02,-7.815865427255630493e-02,-1.157617289572954178e-02,-1.103233918547630310e-02,-3.177575394511222839e-02,2.527489513158798218e-02,3.556700423359870911e-02,5.427257344126701355e-02
-1.197334006428718567e-02,7.797580212354660034e-02,-1.007284130901098251e-02,-1.608332805335521698e-02,-1.608662307262420654e-02,-3.592487052083015442e-02,-3.874531015753746033e-02,2.019820362329483032e-02,-1.131850993260741234e-03,-1.347201969474554062e-02
-5.512758716940879822e-02,-4.562035575509071350e-02,-8.349781483411788940e-02,7.275804132223129272e-02,5.645707622170448303e-02,-5.636826530098915100e-02,2.170570008456707001e-02,4.682906344532966614e-02,-3.345355764031410217e-02,-5.082972347736358643e-03
7.706151157617568970e-02,5.655418615788221359e-03,3.172751516103744507e-02,7.670204620808362961e-03,9.741839952766895294e-03,2.038837783038616180e-02,1.245941966772079468e-02,-1.211810857057571411e-02,-4.088454321026802063e-02,2.520125173032283783e-02
2.619296498596668243e-02,-2.759717218577861786e-02,5.829266831278800964e-02,-3.369897976517677307e-02,-1.551423221826553345e-02,-1.545408833771944046e-02,-6.613858044147491455e-02,6.040185689926147461e-03,5.115829035639762878e-02,-7.727667689323425293e-02
-6.098084524273872375e-02,-7.048382610082626343e-02,6.313556339591741562e-03,-1.963697373867034912e-02,3.190576657652854919e-02,5.442708265036344528e-03,-7.064249832183122635e-03,-5.886396858841180801e-03,6.199768278747797012e-03,7.428207993507385254e-02
4.482932016253471375e-02,-2.935080043971538544e-02,5.761861801147460938e-02,6.378282606601715088e-02,1.191544719040393829e-02,1.509131025522947311e-02,-7.393640279769897461e-02,-5.963040888309478760e-02,2.491228654980659485e-02,-8.542868494987487793e-02
-8.484503254294395447e-03,7.363978028297424316e-02,8.290918916463851929e-02,-6.260184198617935181e-02,2.992405928671360016e-02,-8.671982586383819580e-02,1.028794050216674805e-02,-2.492232597433030605e-04,-7.415730506181716919e-02,-7.384325563907623291e-02
4.932870343327522278e-02,3.051625937223434448e-02,2.687626890838146210e-02,6.647393573075532913e-03,3.162591159343719482e-02,-5.131972581148147583e-02,-4.104092344641685486e-02,5.373218655586242676e-02,2.064869925379753113e-02,-4.946533218026161194e-02
-7.897481322288513184e-02,-2.921842038631439209e-02,-6.088265031576156616e-02,-6.508982926607131958e-02,-6.198954954743385315e-02,-8.537206053733825684e-02,-7.521621137857437134e-02,5.649558454751968384e-02,5.150885507464408875e-02,-4.021232202649116516e-02
-2.864129468798637390e-02,2.005319111049175262e-02,-6.601250916719436646e-02,4.312354698777198792e-02,-7.558405399322509766e-02,4.154680296778678894e-02,3.389315307140350342e-02,5.096086487174034119e-02,-3.738806396722793579e-02,-3.962617740035057068e-02
-8.678653091192245483e-02,8.288180828094482422e-02,-3.234165534377098083e-02,-4.664498940110206604e-02,-3.296883776783943176e-02,-4.807538539171218872e-02,-6.059626489877700806e-02,-1.912008598446846008e-02,1.876029185950756073e-02,2.439034357666969299e-02
4.731798544526100159e-02,-6.996232271194458008e-02,-5.424801260232925415e-02,-3.093189559876918793e-02,-6.507623940706253052e-02,-5.731937289237976074e-02,-2.994587831199169159e-02,5.460328236222267151e-02,6.236565858125686646e-02,-5.388820543885231018e-02
4.250874742865562439e-02,-2.981875464320182800e-02,2.059700340032577515e-02,-6.470710784196853638e-02,1.619810424745082855e-02,-7.376383990049362183e-02,9.789662063121795654e-02,-6.531963497400283813e-02,2.943479269742965698e-02,5.531180649995803833e-02
1.438670977950096130e-02,2.174730598926544189e-02,-3.216681256890296936e-02,4.539397731423377991e-02,-3.004275076091289520e-02,-8.091209828853607178e-02,9.877920150756835938e-03,6.118700653314590454e-02,-6.083171442151069641e-02,-3.454858064651489258e-02
-5.191428959369659424e-02,-3.652960434556007385e-02,5.635353922843933105e-02,3.927243407815694809e-03,-1.025177761912345886e-01,2.572479657828807831e-02,9.557167440652847290e-02,6.007349863648414612e-02,-5.090509657748043537e-04,-9.832554310560226440e-02
4.527107812464237213e-03,1.151280570775270462e-02,9.154311567544937134e-02,-4.557797312736511230e-02,1.383931655436754227e-02,4.235744010657072067e-03,5.042278766632080078e-02,-8.199126273393630981e-02,-2.097089029848575592e-02,-1.044881413690745831e-03
-6.107397004961967468e-02,3.375569358468055725e-02,1.059478968381881714e-01,9.631167352199554443e-02,-1.194625273346900940e-01,1.645552925765514374e-02,6.686959415674209595e-02,2.268501929938793182e-02,-4.898257926106452942e-02,-3.583540767431259155e-02
-3.883178532123565674e-02,-6.438933312892913818e-02,1.274797767400741577e-01,-1.954365894198417664e-02,2.362802624702453613e-03,3.984072059392929077e-02,1.071893721818923950e-01,-6.766191124916076660e-02,-1.143707260489463806e-01,-8.351010829210281372e-02
2.255544252693653107e-02,6.925657391548156738e-02,5.914294347167015076e-02,-3.856861731037497520e-03,1.426894776523113251e-02,2.369258366525173187e-02,1.227736771106719971e-01,-2.962595038115978241e-02,2.541292645037174225e-02,-9.051427990198135376e-02
-2.649210579693317413e-02,-3.686201944947242737e-02,-2.610237337648868561e-02,5.305838212370872498e-02,3.003234975039958954e-02,2.952727116644382477e-02,1.268367767333984375e-01,-7.692294567823410034e-02,-4.101139679551124573e-02,-5.531929805874824524e-02
-4.588709212839603424e-03,3.250565752387046814e-02,5.819386336952447891e-03,-6.240249052643775940e-02,2.293877303600311279e-02,-9.781584888696670532e-02,1.670838445425033569e-01,2.632275223731994629e-02,-8.749619126319885254e-02,9.546238929033279419e-03
3.083641827106475830e-02,-9.634025394916534424e-02,7.208981364965438843e-02,-3.778333589434623718e-02,-9.755989909172058105e-02,-7.691819220781326294e-02,1.713670194149017334e-01,-9.039007872343063354e-02,1.881292089819908142e-02,-1.246436405926942825e-02
3.387341275811195374e-02,-8.121801540255546570e-03,-5.345145612955093384e-02,-6.302133947610855103e-02,-1.865830272436141968e-02,1.670696772634983063e-02,8.744047582149505615e-02,-6.827293336391448975e-02,-2.279894053936004639e-02,6.757503002882003784e-02
2.428874187171459198e-02,-3.375712409615516663e-02,2.223711833357810974e-02,-3.321945667266845703e-02,4.106107726693153381e-02,7.413651794195175171e-02,4.746986180543899536e-02,5.044051446020603180e-03,-9.883793070912361145e-03,6.410504132509231567e-02
2.234889252576977015e-04,-6.099863350391387939e-02,2.093173749744892120e-02,-2.397818956524133682e-03,2.100417017936706543e-02,2.033060789108276367e-02,1.508382856845855713e-01,3.426180779933929443e-02,1.159806549549102783e-02,-7.189153134822845459e-02
6.005032733082771301e-02,1.111100893467664719e-02,4.062097519636154175e-03,-7.587739825248718262e-02,4.252729937434196472e-02,-1.227983040735125542e-03,-4.444086551666259766e-02,-8.219669014215469360e-02,2.041600085794925690e-02,1.189526636153459549e-02
-7.449369132518768311e-02,2.457198686897754669e-02,7.867695391178131104e-02,7.474452257156372070e-02,4.871026799082756042e-02,-1.925860531628131866e-02,-4.246111586689949036e-02,6.043422967195510864e-02,-1.293254271149635315e-02,-4.271111264824867249e-02
8.363034576177597046e-02,5.754280835390090942e-02,4.862705711275339127e-03,-5.770947039127349854e-02,-4.887410253286361694e-02,-3.352701291441917419e-02,5.203833803534507751e-02,-2.135583572089672089e-02,-3.828817605972290039e-02,1.100263185799121857e-02
-6.118703261017799377e-02,-3.915211185812950134e-02,3.689206391572952271e-02,-7.040113955736160278e-02,-1.637712679803371429e-02,-4.340695589780807495e-02,4.430344328284263611e-02,-7.725711911916732788e-02,-1.067397929728031158e-02,5.348477140069007874e-02
-9.950678795576095581e-03,-5.758985504508018494e-02,-5.441668629646301270e-02,-5.633800104260444641e-02,7.927609235048294067e-02,-6.641742587089538574e-02,7.980576902627944946e-02,5.220503360033035278e-02,6.134149432182312012e-02,-2.151858806610107422e-02
